device_id,logged_at,co2_mg,co2_ppm,h2s_ppb,h2s_ug,humidity,leq,light,no2_ppb,no2_ug,no_ppb,no_ug,o3_ppb,o3_ug,pm1,pm10,pm100,pm25,pressure,so2_ppb,so2_ug,temperature
24169,2024-06-28 11:45:00,768.1348,434.8,7.51,10.2739,46.55,53.67,1586.26,20.6,38.0429,9.25,11.1431,2.04,3.9307,4.7,10.82,13.1,5.2,1000.35,9.63,24.7657,26.82
24169,2024-06-28 12:00:00,772.3355,437.5,7.48,10.2253,46.51,53.47,1641.21,22.5,41.5211,7.6,9.1486,0.86,1.6558,4.0,9.9,12.7,4.55,1000.28,7.27,18.6827,27.02
24169,2024-06-28 12:15:00,768.3946,435.7,10.33,14.1073,46.2,53.5,2228.69,26.4,48.6697,7.86,9.4522,0.0,0.0,3.4,9.0,11.5,4.0,1000.22,7.18,18.4331,27.3
24169,2024-06-28 12:30:00,760.121,431.3,3.13,4.2717,44.3,53.2,4116.35,19.97,36.7908,5.79,6.9582,2.89,5.5551,3.5,8.9,11.0,4.0,1000.21,6.74,17.2918,27.5
24169,2024-06-28 12:45:00,776.801,441.2,6.05,8.2486,43.6,54.4,2218.93,23.24,42.7729,5.75,6.9033,0.0,0.0,4.1,9.5,12.1,4.5,1000.22,6.64,17.0184,27.8
24169,2024-06-28 13:00:00,779.8525,443.5,0.0,0.0,41.4,56.3,2760.46,19.56,35.9539,8.41,10.0839,0.85,1.6302,3.5,8.7,11.2,3.9,1000.27,4.5,11.5188,28.2
24169,2024-06-28 13:15:00,755.9137,430.5,8.12,11.0409,41.9,56.1,2689.61,24.76,45.4473,5.34,6.3937,1.14,2.1832,3.3,8.5,10.8,3.7,1000.17,5.6,14.3141,28.6
24169,2024-06-28 13:30:00,752.3822,429.1,3.88,5.2682,41.2,56.7,2748.82,27.13,49.7265,0.13,0.1554,0.0,0.0,3.1,8.3,10.7,3.6,1000.07,5.94,15.1615,29.0
24169,2024-06-28 13:45:00,747.0168,426.6,0.0,0.0,40.2,56.5,4161.26,28.58,52.3155,0.0,0.0,0.0,0.0,2.9,8.0,10.3,3.4,1000.08,2.52,6.4237,29.4
24169,2024-06-28 14:00:00,761.9932,435.0,8.94,12.1268,41.1,56.8,3794.27,29.68,54.3481,1.21,1.4453,0.0,0.0,5.1,11.2,13.8,5.5,1000.1,6.55,16.7024,29.3
24169,2024-06-28 14:15:00,747.8556,428.0,7.92,10.7164,39.81,57.13,9131.38,30.35,55.4359,0.0,0.0,0.0,0.0,2.9,7.8,10.3,3.31,1000.04,4.23,10.7595,30.04
24169,2024-06-28 14:30:00,752.854,431.7,5.03,6.7927,38.8,54.6,27169.02,31.89,58.1355,0.0,0.0,0.0,0.0,3.0,8.0,10.2,3.4,999.94,1.82,4.6204,30.6
24169,2024-06-28 14:45:00,743.3626,426.7,1.17,1.5784,37.6,54.4,30797.5,32.62,59.4046,0.0,0.0,0.0,0.0,3.0,8.1,10.5,3.5,999.89,1.02,2.5868,30.9
24169,2024-06-28 15:00:00,750.3212,431.3,1.64,2.2093,37.2,55.0,12011.31,37.03,67.341,0.0,0.0,0.0,0.0,3.2,8.0,10.4,3.6,999.8,0.47,1.1903,31.3
24169,2024-06-28 15:15:00,757.5376,435.6,0.0,0.0,36.0,55.8,6947.81,36.97,67.2085,0.0,0.0,0.0,0.0,3.6,8.8,11.4,3.9,999.78,1.3,3.2911,31.4
24169,2024-06-28 15:30:00,768.7942,441.8,0.0,0.0,36.5,54.3,4644.69,35.93,65.3582,0.0,0.0,0.0,0.0,3.0,7.5,9.7,3.4,999.74,0.0,0.0,31.2
24169,2024-06-28 15:45:00,766.5717,440.4,0.27,0.3639,37.5,55.6,4309.83,38.2,69.5068,0.0,0.0,0.0,0.0,3.7,9.0,11.4,4.0,999.69,0.17,0.4308,31.1
24169,2024-06-28 16:00:00,758.7956,435.5,6.59,8.8914,38.25,55.45,3541.77,37.85,68.9384,0.0,0.0,0.0,0.0,3.4,8.64,11.4,3.9,999.63,2.88,7.3048,30.78
24169,2024-06-28 16:15:00,763.521,437.1,12.86,17.3952,39.8,54.9,3817.68,33.82,61.755,0.0,0.0,0.0,0.0,3.5,8.8,11.4,3.9,999.6,4.38,11.1376,30.0
24169,2024-06-28 16:30:00,750.7528,430.1,19.95,26.9661,39.7,56.5,3833.55,36.4,66.4182,0.0,0.0,0.0,0.0,3.1,8.1,10.7,3.5,999.54,4.02,10.2148,30.2
24169,2024-06-28 16:45:00,774.6603,443.1,18.74,25.3704,40.2,52.9,10361.2,36.94,67.5095,0.0,0.0,0.0,0.0,3.4,8.7,11.3,3.9,999.46,6.13,15.6008,29.7
24169,2024-06-28 17:00:00,763.328,436.5,21.19,28.695,40.0,55.5,4617.42,35.96,65.7363,0.0,0.0,0.0,0.0,3.1,8.0,10.4,3.4,999.4,4.41,11.2264,29.6
24169,2024-06-28 17:15:00,763.714,436.9,28.36,38.3887,40.5,54.9,1763.44,37.48,68.4868,0.0,0.0,0.0,0.0,2.9,7.7,10.1,3.2,999.32,4.85,12.3415,29.7
24169,2024-06-28 17:30:00,775.6937,443.5,26.42,35.7831,40.4,54.4,0.0,36.85,67.374,0.0,0.0,0.0,0.0,3.0,8.0,10.3,3.4,999.23,4.92,12.5267,29.5
24169,2024-06-28 17:45:00,791.0159,451.83,34.73,47.0829,42.09,55.46,1420.61,38.01,69.5611,0.0,0.0,0.0,0.0,3.3,8.7,11.0,3.83,999.19,7.63,19.4451,29.2
24169,2024-06-28 18:00:00,774.7198,442.1,32.34,43.8846,41.8,54.2,1087.33,33.5,61.3659,0.0,0.0,0.0,0.0,2.7,7.8,10.1,3.2,999.15,6.2,15.8158,28.9
24169,2024-06-28 18:15:00,792.936,452.2,34.22,46.4661,42.7,54.5,883.03,39.34,72.1108,0.0,0.0,0.0,0.0,2.6,7.4,10.0,3.2,999.14,7.63,19.4764,28.7
24169,2024-06-28 18:30:00,790.4712,450.5,36.55,49.6623,43.2,54.7,996.56,35.8,65.6648,0.0,0.0,0.0,0.0,2.6,7.8,10.0,3.2,999.13,7.49,19.1315,28.5
24169,2024-06-28 18:45:00,791.3564,451.0,40.46,54.9756,43.9,54.2,839.7,34.92,64.0513,0.0,0.0,0.0,0.0,2.92,7.9,10.2,3.3,999.14,9.15,23.3718,28.5
24169,2024-06-28 19:00:00,784.6137,447.0,36.36,49.422,43.2,55.0,627.01,31.55,57.8903,0.0,0.0,0.0,0.0,2.7,7.4,10.0,3.3,999.16,7.73,19.7517,28.4
24169,2024-06-28 19:15:00,802.8989,457.1,40.55,55.1555,44.1,54.3,539.06,30.91,56.7554,0.0,0.0,0.0,0.0,2.9,7.7,10.3,3.4,999.19,8.41,21.5041,28.2
24169,2024-06-28 19:30:00,776.9772,442.2,44.55,60.6157,45.4,53.9,481.45,37.22,68.3635,0.0,0.0,0.0,0.0,3.0,8.0,10.6,3.3,999.18,10.58,27.0615,28.1
24169,2024-06-28 19:45:00,796.8343,453.2,41.7,56.7757,45.5,56.7,401.32,33.56,61.682,0.0,0.0,0.0,0.0,3.1,8.0,10.5,3.4,999.18,10.29,26.3372,27.9
24169,2024-06-28 20:00:00,792.3345,450.5,41.92,57.0931,45.9,56.3,331.25,32.24,59.2744,0.0,0.0,1.45,2.7815,3.1,8.5,10.9,3.7,999.16,9.77,25.0141,27.8
24169,2024-06-28 20:15:00,796.1327,452.5,40.77,55.5464,45.8,54.4,271.79,31.77,58.4309,0.0,0.0,1.29,2.4754,3.2,8.2,10.9,3.8,999.18,9.46,24.2289,27.7
24169,2024-06-28 20:30:00,784.5977,445.8,42.83,58.3718,46.4,54.8,204.22,31.67,58.2658,0.0,0.0,2.02,3.8775,3.2,8.5,11.0,3.7,999.17,10.46,26.7988,27.6
24169,2024-06-28 20:45:00,786.4975,446.6,39.86,54.3581,46.3,54.5,144.49,29.48,54.2706,0.0,0.0,0.36,0.6915,3.0,8.1,11.0,3.4,999.13,11.09,28.4306,27.4
24169,2024-06-28 21:00:00,789.6887,448.2,40.33,55.0251,46.4,54.8,84.89,31.32,57.6852,0.0,0.0,0.0,0.0,3.1,8.0,10.8,3.4,999.27,11.14,28.5723,27.3
24169,2024-06-28 21:15:00,803.1819,455.5,39.17,53.4844,46.3,55.2,41.98,30.37,55.9795,0.19,0.2285,0.0,0.0,3.1,8.3,10.9,3.6,999.39,10.99,28.2098,27.1
24169,2024-06-28 21:30:00,787.0187,446.1,41.5,56.6956,46.8,55.3,13.1,32.25,59.4759,0.0,0.0,0.0,0.0,3.6,8.9,11.4,3.9,999.58,12.66,32.5134,27.0
24169,2024-06-28 21:45:00,799.59,452.7,41.65,56.9666,47.6,55.1,3.08,30.44,56.2031,0.0,0.0,0.0,0.0,3.3,8.9,11.3,3.7,999.74,10.71,27.5374,26.7
24169,2024-06-28 22:00:00,802.9439,454.3,41.5,56.7987,48.1,54.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,8.7,11.1,3.7,999.73,9.63,24.7768,26.5
24169,2024-06-28 22:15:00,834.2293,471.5,58.52,80.1782,50.8,54.2,0.0,48.4,89.5174,4.59,5.5377,0.0,0.0,4.8,11.8,14.7,5.7,999.79,12.37,31.8603,26.2
24169,2024-06-28 22:30:00,838.716,473.7,58.48,80.1802,51.9,59.3,0.0,47.38,87.693,3.99,4.8172,0.0,0.0,4.5,11.8,15.1,5.3,999.83,13.3,34.2799,26.0
24169,2024-06-28 22:45:00,846.2424,477.5,60.2,82.6164,52.7,54.9,0.0,49.15,91.0549,8.74,10.562,0.0,0.0,4.5,11.0,14.5,5.2,999.77,13.42,34.6218,25.7
24169,2024-06-28 23:00:00,858.624,484.3,59.8,82.099,52.9,54.7,0.0,49.75,92.2019,9.19,11.1101,0.0,0.0,4.5,11.4,14.4,5.3,999.82,12.87,33.2157,25.6
24169,2024-06-28 23:15:00,875.0941,493.2,60.63,83.3043,53.4,54.9,0.0,49.58,91.9595,14.03,16.9748,0.0,0.0,4.6,11.8,14.6,5.6,999.94,12.92,33.3711,25.4
24169,2024-06-28 23:30:00,849.2684,478.3,57.65,79.2669,53.7,54.6,0.0,49.54,91.9515,12.87,15.5825,0.0,0.0,5.0,12.5,15.3,6.1,999.99,12.69,32.8006,25.2
24169,2024-06-28 23:45:00,835.5633,470.2,54.95,75.6158,53.4,55.8,0.0,47.1,87.4935,10.84,13.1353,0.0,0.0,20.3,36.0,38.6,21.2,1000.13,14.52,37.5612,25.0
24169,2024-06-29 00:00:00,852.8991,479.78,57.64,79.3465,54.29,50.55,0.0,48.16,89.4953,16.5,20.0011,0.0,0.0,19.6,34.91,37.5,20.5,1000.16,14.93,38.6359,24.9
24169,2024-06-29 00:15:00,879.0502,494.3,72.42,99.7309,55.9,48.3,0.0,51.8,96.2967,47.08,57.0919,0.0,0.0,12.2,24.4,28.2,13.6,1000.21,17.93,46.4173,24.8
24169,2024-06-29 00:30:00,889.3217,499.7,66.59,91.7713,56.5,47.4,0.0,49.02,91.1971,32.95,39.9871,0.0,0.0,11.5,22.8,26.1,12.7,1000.29,16.26,42.1256,24.6
24169,2024-06-29 00:45:00,901.565,506.29,60.27,83.1088,56.87,47.13,0.0,49.87,92.8315,28.38,34.4608,0.0,0.0,9.8,20.3,23.1,11.11,1000.29,14.88,38.5724,24.43
24169,2024-06-29 01:00:00,873.9888,490.4,52.46,72.3989,56.8,46.7,0.0,44.38,82.6801,13.43,16.321,0.0,0.0,9.1,18.9,21.9,10.2,1000.34,12.67,32.8706,24.2
24169,2024-06-29 01:15:00,854.7816,479.3,49.6,68.498,57.4,46.6,0.0,43.94,81.9155,11.06,13.4499,0.0,0.0,7.8,16.7,19.8,8.9,1000.34,11.05,28.6871,24.0
24169,2024-06-29 01:30:00,874.4153,490.1,49.67,68.6239,58.0,46.3,0.0,44.39,82.7898,12.21,14.8547,0.0,0.0,7.2,16.0,18.5,8.4,1000.43,11.16,28.985,23.9
24169,2024-06-29 01:45:00,918.2856,514.5,46.85,64.7516,57.9,47.6,0.0,45.56,85.003,9.37,11.4037,0.0,0.0,6.6,14.4,17.5,7.4,1000.46,9.84,25.5661,23.8
24169,2024-06-29 02:00:00,910.7757,510.1,43.89,60.6834,57.9,46.9,0.0,43.38,80.9663,8.96,10.9088,0.0,0.0,6.5,14.3,17.0,7.2,1000.5,9.26,24.0682,23.7
24169,2024-06-29 02:15:00,904.0809,506.2,42.59,58.9035,58.4,46.2,0.0,41.79,78.0218,8.05,9.8038,0.0,0.0,6.5,14.4,17.0,7.3,1000.46,8.46,21.9954,23.6
24169,2024-06-29 02:30:00,897.3633,502.1,41.85,57.9191,58.9,47.1,0.0,41.51,77.5513,8.87,10.8098,0.0,0.0,6.6,15.0,17.3,7.8,1000.46,10.09,26.251,23.4
24169,2024-06-29 02:45:00,900.6604,503.8,43.94,60.8291,59.4,46.8,0.0,40.86,76.3589,9.47,11.5443,0.0,0.0,7.2,15.3,18.0,8.0,1000.41,9.52,24.7751,23.3
24169,2024-06-29 03:00:00,895.1543,500.7,43.49,60.2085,59.8,47.4,0.0,42.23,78.9223,10.62,12.9467,0.0,0.0,8.0,16.9,19.1,8.9,1000.45,9.3,24.2036,23.3
24169,2024-06-29 03:15:00,903.7644,505.3,40.27,55.7745,60.1,56.4,0.0,40.83,76.3385,7.9,9.6349,0.0,0.0,7.2,16.2,19.0,8.4,1000.54,9.19,23.9275,23.2
24169,2024-06-29 03:30:00,904.0262,505.1,40.76,56.4919,60.4,46.5,0.0,36.29,67.8968,8.63,10.5324,0.0,0.0,6.9,15.1,17.4,7.9,1000.55,8.61,22.4328,23.0
24169,2024-06-29 03:45:00,902.0042,503.8,40.61,56.303,60.9,46.6,0.0,37.1,69.4357,10.29,12.5626,0.0,0.0,11.3,21.9,23.9,12.1,1000.55,9.32,24.2908,22.9
24169,2024-06-29 04:00:00,888.357,496.0,40.15,55.6852,61.2,47.5,0.0,35.92,67.2513,11.04,13.4831,0.0,0.0,7.6,16.0,18.4,8.5,1000.57,9.48,24.7167,22.8
24169,2024-06-29 04:15:00,900.7065,502.7,38.79,53.8198,61.4,47.0,0.0,33.86,63.4191,9.8,11.9733,0.0,0.0,7.8,16.1,18.4,8.6,1000.62,8.74,22.7962,22.7
24169,2024-06-29 04:30:00,887.8592,495.5,33.65,46.6911,60.5,47.1,0.38,31.96,59.864,11.41,13.9412,0.0,0.0,6.2,14.0,16.5,7.1,1000.68,7.85,20.4761,22.7
24169,2024-06-29 04:45:00,873.8381,488.0,32.2,44.6494,59.6,51.1,11.43,30.44,56.9789,11.88,14.5058,0.0,0.0,6.5,14.6,18.0,7.7,1000.69,6.95,18.1164,22.9
24169,2024-06-29 05:00:00,872.7201,487.4,29.57,41.0005,58.9,55.2,37.49,28.76,53.8315,12.74,15.5551,1.65,3.2223,6.8,14.6,17.3,7.5,1000.64,7.47,19.4709,22.9
24169,2024-06-29 05:15:00,885.305,494.4,27.27,37.8136,58.4,49.12,77.62,26.49,49.5855,13.06,15.9468,1.46,2.8514,6.44,13.9,16.2,7.08,1000.63,7.31,19.055,22.88
24169,2024-06-29 05:30:00,874.9767,488.5,25.26,35.0359,57.8,51.5,121.76,27.46,51.4151,13.27,16.2076,2.61,5.0987,4.8,11.1,13.5,5.5,1000.63,5.97,15.5662,22.8
24169,2024-06-29 05:45:00,867.4472,484.38,26.34,36.5276,58.1,51.42,162.71,26.82,50.2081,13.93,17.0107,2.35,4.59,4.4,10.55,12.5,5.02,1000.66,6.08,15.8503,22.86
24169,2024-06-29 06:00:00,870.5597,486.0,25.09,34.8026,58.1,52.2,197.46,26.24,49.1343,14.08,17.1981,3.11,6.0759,4.4,10.4,12.9,5.0,1000.7,6.24,16.2713,22.8
24169,2024-06-29 06:15:00,862.7594,481.83,23.3,32.3072,56.8,52.41,226.34,28.25,52.8777,14.25,17.399,0.35,0.6835,4.5,12.0,15.2,5.73,1000.79,5.95,15.5092,22.94
24169,2024-06-29 06:30:00,888.8826,496.5,23.1,32.0247,56.3,51.3,249.58,28.32,53.0001,14.01,17.1032,1.12,2.1869,4.5,12.3,15.9,5.7,1000.83,4.89,12.7441,23.0
24169,2024-06-29 06:45:00,853.334,476.8,25.75,35.6869,57.1,51.7,267.62,31.06,58.1089,15.12,18.4522,0.0,0.0,4.2,11.4,15.2,5.4,1000.84,5.85,15.2411,23.1
24169,2024-06-29 07:00:00,860.679,481.2,23.21,32.1469,55.8,51.8,285.51,29.36,54.8947,15.45,18.8434,0.44,0.8583,3.9,10.5,13.7,4.9,1000.9,5.5,14.3204,23.3
24169,2024-06-29 07:15:00,871.1428,487.2,26.46,36.637,56.3,53.2,301.16,32.64,61.0085,15.6,19.0205,0.04,0.078,3.9,10.4,13.7,4.7,1000.93,5.63,14.6544,23.4
24169,2024-06-29 07:30:00,858.3032,480.3,21.52,29.7796,55.6,53.4,319.49,29.88,55.8171,14.59,17.7786,1.27,2.4753,3.7,10.4,12.8,4.9,1001.02,4.59,11.9404,23.6
24169,2024-06-29 07:45:00,833.8189,467.2,17.7,24.4619,53.1,53.0,337.37,28.32,52.8349,15.19,18.4859,0.0,0.0,3.2,9.7,12.2,4.4,1001.08,4.06,10.548,24.0
24169,2024-06-29 08:00:00,838.6409,470.4,16.94,23.3868,52.3,53.2,353.74,29.21,54.4376,14.26,17.3358,0.07,0.1361,3.2,9.3,11.6,4.0,1001.03,3.81,9.888,24.3
24169,2024-06-29 08:15:00,812.475,456.3,15.67,21.6061,51.5,52.9,375.88,28.18,52.4516,15.45,18.7587,2.36,4.5831,3.5,9.7,12.1,4.2,1001.11,3.79,9.8237,24.7
24169,2024-06-29 08:30:00,818.9255,460.4,13.45,18.5259,50.2,53.1,395.6,27.32,50.7982,13.36,16.2043,6.55,12.7069,3.6,9.0,11.3,4.2,1001.08,2.64,6.8358,25.0
24169,2024-06-29 08:45:00,833.4876,469.17,8.94,12.2986,49.13,53.53,414.81,26.7,49.5837,13.37,16.1963,3.93,7.6147,3.25,8.0,10.3,3.45,1001.01,2.26,5.8446,25.35
24169,2024-06-29 09:00:00,817.9721,460.7,10.35,14.2301,48.6,54.4,438.09,27.89,51.7639,12.48,15.1095,1.55,3.0015,3.1,7.9,10.2,3.3,1000.94,2.12,5.4794,25.5
24169,2024-06-29 09:15:00,830.0482,468.2,12.25,16.8173,48.57,54.26,473.18,26.55,49.2034,12.55,15.1716,5.97,11.5435,3.2,8.91,11.2,3.9,1000.92,2.38,6.1422,25.94
24169,2024-06-29 09:30:00,817.6187,461.3,10.38,14.2467,48.6,54.1,509.39,26.8,49.6547,10.56,12.7628,7.75,14.9816,3.4,9.1,11.8,3.9,1000.88,1.12,2.8898,26.0
24169,2024-06-29 09:45:00,803.2084,453.5,8.23,11.2875,48.2,55.1,575.62,28.39,52.5623,9.21,11.1231,6.16,11.8993,3.9,8.9,11.6,3.9,1000.82,1.51,3.8932,26.2
24169,2024-06-29 10:00:00,810.2073,457.6,10.76,14.7527,48.3,54.9,658.9,27.92,51.6754,10.07,12.1578,7.26,14.0196,3.8,9.0,11.3,3.9,1000.83,1.4,3.6084,26.3
24169,2024-06-29 10:15:00,818.3608,462.5,8.4,11.5096,47.6,55.0,790.81,28.17,52.1049,7.87,9.4956,6.65,12.8335,3.9,9.1,12.0,4.3,1000.86,0.75,1.9318,26.5
24169,2024-06-29 10:30:00,794.4086,449.5,6.45,8.8272,46.63,54.21,4562.67,27.19,50.2322,8.94,10.7737,4.99,9.6184,3.9,9.45,12.1,4.49,1000.9,1.43,3.679,26.87
24169,2024-06-29 10:45:00,819.936,464.3,7.45,10.1879,46.1,54.4,0.0,27.39,50.5629,7.85,9.4529,5.79,11.1519,3.9,9.7,12.1,4.4,1000.9,0.71,1.8252,27.1
24169,2024-06-29 11:00:00,783.2804,444.0,9.01,12.3086,45.7,54.2,2387.17,30.33,55.9326,6.54,7.8673,6.47,12.4488,4.4,10.5,13.3,5.0,1000.87,1.42,3.6467,27.4
24169,2024-06-29 11:15:00,802.9159,455.3,6.65,9.0812,45.5,54.7,1373.12,29.21,53.8471,5.97,7.179,4.82,9.2706,4.5,10.6,13.3,5.2,1000.83,1.16,2.9779,27.5
24169,2024-06-29 11:30:00,811.672,460.4,9.99,13.6383,46.0,54.7,1957.55,27.97,51.5461,4.76,5.7222,7.01,13.4789,4.5,10.6,13.1,5.0,1000.87,0.45,1.1549,27.6
24169,2024-06-29 11:45:00,796.2456,451.8,14.24,19.4339,46.5,54.7,1945.61,31.82,58.6218,1.64,1.9709,5.97,11.4753,4.6,11.0,13.6,5.3,1000.87,1.41,3.6174,27.7
24169,2024-06-29 12:00:00,803.3587,456.3,9.68,13.1972,46.3,55.5,2220.01,31.62,58.1941,3.21,3.8537,3.56,6.836,5.1,11.8,14.4,5.6,1000.85,1.76,4.5107,28.0
24169,2024-06-29 12:15:00,827.2175,470.44,0.79,1.0757,43.32,55.64,2256.36,28.93,53.1768,3.19,3.8249,7.31,14.0192,5.2,11.45,13.8,5.73,1000.86,0.0,0.0,28.38
24169,2024-06-29 12:30:00,788.7038,449.0,4.47,6.0803,43.0,54.4,3247.81,32.93,60.4669,2.55,3.0544,0.0,0.0,5.2,12.0,14.9,5.9,1000.89,0.0,0.0,28.7
24169,2024-06-29 12:45:00,802.5426,457.56,5.39,7.3208,42.99,54.38,4265.14,35.3,64.7222,0.0,0.0,6.66,12.7404,5.2,11.91,14.3,5.85,1000.79,0.0,0.0,29.12
24169,2024-06-29 13:00:00,786.2458,449.29,6.03,8.1714,42.29,54.13,3727.99,38.23,69.9349,0.0,0.0,2.76,5.2678,5.7,12.45,14.7,6.2,1000.63,0.0,0.0,29.76
24169,2024-06-29 13:15:00,779.7819,446.4,10.58,14.3114,42.2,55.0,4033.77,42.3,77.241,0.0,0.0,0.0,0.0,5.44,12.2,14.91,6.1,1000.61,0.0,0.0,30.3
24169,2024-06-29 13:30:00,806.1353,461.8,5.48,7.4077,42.6,54.3,3427.33,44.01,80.3089,0.0,0.0,0.0,0.0,5.5,12.5,15.0,6.3,1000.59,0.0,0.0,30.5
24169,2024-06-29 13:45:00,786.4966,450.1,2.57,3.4775,42.6,54.2,2739.18,45.52,83.1474,0.0,0.0,0.0,0.0,5.2,12.0,14.9,5.9,1000.6,0.0,0.0,30.2
24169,2024-06-29 14:00:00,792.8106,453.6,5.04,6.8214,42.9,54.0,3931.28,40.19,73.4299,0.0,0.0,0.0,0.0,5.6,12.2,15.1,6.1,1000.52,0.0,0.0,30.1
24169,2024-06-29 14:15:00,818.1845,468.3,8.1,10.9587,42.9,53.9,4846.16,44.79,81.8025,0.0,0.0,0.0,0.0,5.8,12.8,15.5,6.5,1000.46,0.0,0.0,30.2
24169,2024-06-29 14:30:00,786.7548,451.4,8.84,11.931,42.1,54.1,21937.3,45.05,82.0788,0.0,0.0,0.0,0.0,5.8,12.7,15.0,6.3,1000.35,0.0,0.0,30.9
24169,2024-06-29 14:45:00,783.5821,450.1,4.89,6.5922,40.8,54.4,9925.76,47.07,85.66,0.0,0.0,0.0,0.0,5.7,12.4,15.4,6.3,1000.18,0.0,0.0,31.2
24169,2024-06-29 15:00:00,772.9977,443.6,6.28,8.4741,41.1,54.7,3095.01,45.33,82.5716,0.0,0.0,0.0,0.0,5.5,12.3,15.3,6.2,1000.14,0.0,0.0,30.9
24169,2024-06-29 15:15:00,788.0447,451.5,3.75,5.0684,41.1,54.3,4368.55,39.75,72.5251,0.0,0.0,0.0,0.0,6.1,13.3,15.7,6.8,1000.12,0.0,0.0,30.4
24169,2024-06-29 15:30:00,787.8162,452.6,11.22,15.1235,40.5,54.4,4789.06,42.4,77.1498,0.0,0.0,0.0,0.0,6.2,13.4,16.3,6.8,1000.03,0.0,0.0,31.2
24169,2024-06-29 15:45:00,791.6439,454.5,6.88,9.2797,40.4,54.0,2990.46,42.84,78.0017,0.0,0.0,0.0,0.0,5.7,12.3,15.2,6.1,1000.03,0.0,0.0,31.0
24169,2024-06-29 16:00:00,769.3403,440.7,10.55,14.2619,41.4,55.0,3798.02,40.73,74.3273,0.0,0.0,0.0,0.0,5.2,11.6,14.1,5.8,999.98,0.0,0.0,30.3
24169,2024-06-29 16:15:00,801.0899,458.8,13.99,18.9158,41.7,54.1,4422.26,39.87,72.7717,0.0,0.0,0.0,0.0,5.2,11.5,14.0,5.7,999.84,0.0,0.0,30.2
24169,2024-06-29 16:30:00,777.4499,446.2,22.62,30.5199,41.6,54.6,4688.05,47.82,87.0985,0.0,0.0,0.0,0.0,5.6,12.2,15.5,6.2,999.71,1.25,3.1705,30.8
24169,2024-06-29 16:45:00,782.0447,449.2,14.2,19.1438,40.3,54.3,21547.18,46.06,83.8251,0.0,0.0,0.0,0.0,5.5,12.0,15.0,6.0,999.56,0.0,0.0,31.0
24169,2024-06-29 17:00:00,774.7484,445.2,13.64,18.381,40.5,54.8,4177.54,47.92,87.1727,0.0,0.0,0.0,0.0,5.2,11.5,14.4,5.8,999.46,0.0,0.0,31.1
24169,2024-06-29 17:15:00,776.3721,446.2,17.81,23.9968,40.4,54.4,2006.53,45.62,82.9763,0.0,0.0,0.0,0.0,5.3,11.4,14.1,5.6,999.31,0.0,0.0,31.1
24169,2024-06-29 17:30:00,783.6774,450.3,19.93,26.8591,40.4,54.8,1753.39,42.3,76.9545,0.0,0.0,0.0,0.0,4.9,10.9,13.6,5.4,999.2,0.44,1.1147,31.0
24169,2024-06-29 17:45:00,795.1489,456.5,18.63,25.1286,40.9,54.3,1084.47,43.38,78.987,0.0,0.0,0.0,0.0,5.0,11.0,13.9,5.4,999.07,2.42,6.1362,30.7
24169,2024-06-29 18:00:00,781.5469,448.4,24.1,32.5278,41.17,55.05,1079.5,41.39,75.4125,0.0,0.0,0.0,0.0,5.5,11.8,14.7,5.85,999.06,2.25,5.7088,30.5
24169,2024-06-29 18:15:00,783.1087,449.0,25.97,35.0749,41.4,55.6,1036.39,39.15,71.3782,0.0,0.0,0.0,0.0,5.3,11.9,14.3,5.9,999.06,4.23,10.7397,30.3
24169,2024-06-29 18:30:00,776.6244,445.3,29.43,39.7463,41.7,56.8,1017.06,40.54,73.9095,0.0,0.0,0.0,0.0,4.7,10.8,13.1,5.3,999.02,5.05,12.8211,30.3
24169,2024-06-29 18:45:00,794.5171,455.4,29.57,39.9494,41.7,55.1,743.43,39.34,71.7469,0.0,0.0,0.0,0.0,4.5,10.6,13.0,5.2,999.04,5.3,13.4605,30.2
24169,2024-06-29 19:00:00,799.3047,457.7,34.46,46.601,42.3,56.1,672.52,42.78,78.0963,0.0,0.0,0.0,0.0,4.7,10.8,13.2,5.3,999.02,5.49,13.9566,29.9
24169,2024-06-29 19:15:00,0.0,457.2,35.67,0.0,42.6,54.2,584.27,42.87,0.0,0.0,0.0,0.0,0.0,5.3,11.8,14.9,5.9,0.0,5.89,0.0,29.8
24169,2024-06-29 19:30:00,801.6784,458.6,36.35,49.2061,42.9,56.0,493.22,42.68,77.9918,0.0,0.0,0.0,0.0,5.3,11.6,14.4,5.9,999.03,6.75,17.177,29.6
24169,2024-06-29 19:45:00,0.0,454.1,36.36,0.0,42.8,55.2,407.9,39.53,0.0,0.0,0.0,0.0,0.0,4.7,10.9,13.1,5.3,0.0,7.88,0.0,29.5
24169,2024-06-29 20:00:00,810.3977,463.3,39.19,53.0835,43.6,54.9,308.36,39.56,72.3353,0.0,0.0,0.0,0.0,6.1,13.1,16.0,6.7,998.99,8.63,21.9747,29.4
24169,2024-06-29 20:15:00,809.3923,462.6,41.06,55.6315,44.2,54.8,379.52,40.41,73.9096,0.0,0.0,0.0,0.0,4.81,10.9,13.7,5.3,998.93,7.73,19.6883,29.3
